label	text_a
0	These data suggest that 111 are negatively coupled to three types of calcium channels in bovine chromaffin cell, including an 222 -sensitive (N-type) channel, an omega-agatoxin_IVA -sensitive (P-type) channel and nimodipine / omega-conotoxin_GVIA / omega-agatoxin_VIA -resistant (presumptive Q-type) channel.
0	These data suggest that 111 are negatively coupled to three types of calcium channels in bovine chromaffin cell, including an omega-conotoxin_GVIA -sensitive (N-type) channel, an 222 -sensitive (P-type) channel and nimodipine / omega-conotoxin_GVIA / omega-agatoxin_VIA -resistant (presumptive Q-type) channel.
0	These data suggest that 111 are negatively coupled to three types of calcium channels in bovine chromaffin cell, including an omega-conotoxin_GVIA -sensitive (N-type) channel, an omega-agatoxin_IVA -sensitive (P-type) channel and 222 / omega-conotoxin_GVIA / omega-agatoxin_VIA -resistant (presumptive Q-type) channel.
0	These data suggest that 111 are negatively coupled to three types of calcium channels in bovine chromaffin cell, including an omega-conotoxin_GVIA -sensitive (N-type) channel, an omega-agatoxin_IVA -sensitive (P-type) channel and nimodipine / 222 / omega-agatoxin_VIA -resistant (presumptive Q-type) channel.
0	These data suggest that 111 are negatively coupled to three types of calcium channels in bovine chromaffin cell, including an omega-conotoxin_GVIA -sensitive (N-type) channel, an omega-agatoxin_IVA -sensitive (P-type) channel and nimodipine / omega-conotoxin_GVIA / 222 -resistant (presumptive Q-type) channel.
0	These data suggest that ginsenosides are negatively coupled to three types of calcium channels in bovine chromaffin cell, including an 111 -sensitive (N-type) channel, an 222 -sensitive (P-type) channel and nimodipine / omega-conotoxin_GVIA / omega-agatoxin_VIA -resistant (presumptive Q-type) channel.
0	These data suggest that ginsenosides are negatively coupled to three types of calcium channels in bovine chromaffin cell, including an 111 -sensitive (N-type) channel, an omega-agatoxin_IVA -sensitive (P-type) channel and 222 / omega-conotoxin_GVIA / omega-agatoxin_VIA -resistant (presumptive Q-type) channel.
0	These data suggest that ginsenosides are negatively coupled to three types of calcium channels in bovine chromaffin cell, including an 111 -sensitive (N-type) channel, an omega-agatoxin_IVA -sensitive (P-type) channel and nimodipine / omega-conotoxin_GVIA / 222 -resistant (presumptive Q-type) channel.
0	These data suggest that ginsenosides are negatively coupled to three types of calcium channels in bovine chromaffin cell, including an omega-conotoxin_GVIA -sensitive (N-type) channel, an 111 -sensitive (P-type) channel and 222 / omega-conotoxin_GVIA / omega-agatoxin_VIA -resistant (presumptive Q-type) channel.
0	These data suggest that ginsenosides are negatively coupled to three types of calcium channels in bovine chromaffin cell, including an omega-conotoxin_GVIA -sensitive (N-type) channel, an 111 -sensitive (P-type) channel and nimodipine / 222 / omega-agatoxin_VIA -resistant (presumptive Q-type) channel.
0	These data suggest that ginsenosides are negatively coupled to three types of calcium channels in bovine chromaffin cell, including an omega-conotoxin_GVIA -sensitive (N-type) channel, an 111 -sensitive (P-type) channel and nimodipine / omega-conotoxin_GVIA / 222 -resistant (presumptive Q-type) channel.
0	Thus, the selective regulation of voltage-dependent Ca(2+) subtypes by 111 in bovine chromaffin cell could be the cellular basis of antistress effects induced by 222 .
0	In vitro activity of 111 , either singly or in combination with 222 , against Mycobacterium ulcerans.
0	The antimicrobial effect of a 111 , 222 , either alone or in combination with ofloxacin , was evaluated in vitro against two type strains and six clinical isolates of Mycobacterium ulcerans.
0	The antimicrobial effect of a 111 , KRM-1648 , either alone or in combination with 222 , was evaluated in vitro against two type strains and six clinical isolates of Mycobacterium ulcerans.
0	The antimicrobial effect of a benzoxazinorifamycin , 111 , either alone or in combination with 222 , was evaluated in vitro against two type strains and six clinical isolates of Mycobacterium ulcerans.
0	ulcerans was between # and # mg/l, while corresponding values for 111 and 222 were in the range of ## mg/l and ## mg/l respectively.
2	When combined with 111 , 222 exhibited strong synergistic activity while only additive effects were observed with the combination of rifampicin (or rifabutin ) and ofloxacin .
0	When combined with 111 , KRM-1648 exhibited strong synergistic activity while only additive effects were observed with the combination of 222 (or rifabutin ) and ofloxacin .
0	When combined with 111 , KRM-1648 exhibited strong synergistic activity while only additive effects were observed with the combination of rifampicin (or 222 ) and ofloxacin .
0	When combined with ofloxacin , 111 exhibited strong synergistic activity while only additive effects were observed with the combination of 222 (or rifabutin ) and ofloxacin .
0	When combined with ofloxacin , 111 exhibited strong synergistic activity while only additive effects were observed with the combination of rifampicin (or 222 ) and ofloxacin .
0	When combined with ofloxacin , 111 exhibited strong synergistic activity while only additive effects were observed with the combination of rifampicin (or rifabutin ) and 222 .
2	When combined with ofloxacin , KRM-1648 exhibited strong synergistic activity while only additive effects were observed with the combination of 111 (or rifabutin ) and 222 .
2	When combined with ofloxacin , KRM-1648 exhibited strong synergistic activity while only additive effects were observed with the combination of rifampicin (or 111 ) and 222 .
0	The effects of 111 ( RR ) on 222 ( InsP(3) )-induced responses were studied in rat bone marrow megakaryocytes with the patch-clamp whole-cell recording technique in combination with fura-2 microfluorometry.
0	The effects of 111 ( RR ) on inositol_1,4,5-trisphosphate ( 222 )-induced responses were studied in rat bone marrow megakaryocytes with the patch-clamp whole-cell recording technique in combination with fura-2 microfluorometry.
0	The effects of ruthenium_red ( 111 ) on 222 ( InsP(3) )-induced responses were studied in rat bone marrow megakaryocytes with the patch-clamp whole-cell recording technique in combination with fura-2 microfluorometry.
0	The effects of ruthenium_red ( 111 ) on inositol_1,4,5-trisphosphate ( 222 )-induced responses were studied in rat bone marrow megakaryocytes with the patch-clamp whole-cell recording technique in combination with fura-2 microfluorometry.
2	Administering 111 together with 222 (100-500 microM) inhibited InsP(3)-induced responses (both Ca(2+) and current responses) in a dose-dependent fashion.
2	Pretreatment of megakaryocytes with extracellular 111 (50 microM) also inhibited 222 -induced responses.
0	In contrast, in isolated single pancreatic acinar cells, 111 had no effect on 222 -induced responses.
0	In addition, we have shown that 111 is a useful pharmacological tool with which to examine the 222 -mediated responses of megakaryocytes.
0	Effect of 111 on the pharmacokinetics of 222 in healthy volunteers.
0	The authors examined the effect of the cyclooxygenase-2 (COX-2) inhibitor, 111 , at steady state on the pharmacokinetics of 222 following a single dose in healthy subjects.
0	For 111 AUC(0-infinity), AUC(0-24), and Cmax, the geometric mean ratios (90% confidence interval) for ( 222 + digoxin /placebo + digoxin ) were # (#, #), # (#, #), and # (#, #), respectively.
0	For digoxin AUC(0-infinity), AUC(0-24), and Cmax, the geometric mean ratios (90% confidence interval) for ( 111 + 222 /placebo + digoxin ) were # (#, #), # (#, #), and # (#, #), respectively.
0	The harmonic mean elimination half-life was # and # hours for 111 + 222 and placebo + digoxin treatments, respectively.
0	The harmonic mean elimination half-life was # and # hours for 111 + digoxin and placebo + 222 treatments, respectively.
0	The mean (SD) cumulative urinary excretion of immunoreactive 111 after concurrent treatment with 222 or placebo was # (+/- #) and # (+/- #) micrograms/120 hours, respectively.
0	111 did not influence the plasma pharmacokinetics or renal elimination of a single oral dose of 222 .
0	Concomitant 111 , doxorubicin , vincristine , and 222 chemotherapy plus highly_active_antiretroviral therapy in patients with human immunodeficiency virus-related, non-Hodgkin lymphoma.
0	Concomitant 111 , doxorubicin , vincristine , and prednisone chemotherapy plus 222 therapy in patients with human immunodeficiency virus-related, non-Hodgkin lymphoma.
